date,amount,method,btc,ltc,usdt
2026-05-01,4000.00,transa,0,0,0
2026-05-01,1700.00,BALANCE,0,0,0
2026-05-01,2900.00,BALANCE,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,3400.0000,LTC,0,0.84451076,0
2026-04-30,2500.00,BALANCE,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,2030.000,USDT,0,0,28.925000
2026-04-30,4000.00,transa,0,0,0
2026-04-30,2030.000,USDT,0,0,28.925000
2026-04-30,3200.00,BALANCE,0,0,0
2026-04-30,4000.00,transa,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,2030.000,USDT,0,0,28.925000
2026-04-30,4200.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,2900.00,transa,0,0,0
2026-04-30,2600.00,card,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,7300.00,transa,0,0,0
2026-04-30,2500.00,transa,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,2000.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,3200.00,transa,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,2500.00,transa,0,0,0
2026-04-30,2600.00,card,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,2600.00,card,0,0,0
2026-04-30,4200.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,2030.000,USDT,0,0,28.925000
2026-04-30,2900.00,transa,0,0,0
2026-04-30,4200.00,card,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,2600.00,BALANCE,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,4000.00,card,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,2900.00,card,0,0,0
2026-04-30,4200.00,card,0,0,0
2026-04-30,4200.00,BALANCE,0,0,0
2026-04-30,2800.000,USDT,0,0,39.896000
2026-04-30,4000.00,card,0,0,0
2026-04-30,4200.00,BALANCE,0,0,0
2026-04-30,4200.00,card,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
2026-04-30,7300.00,BALANCE,0,0,0
2026-04-30,1900.00,transa,0,0,0
2026-04-30,2900.00,BALANCE,0,0,0
2026-04-30,4000.00,BALANCE,0,0,0
